tenderer,winnerUrl,winner,amount,tendererUrl,date,title
MH ERS ZP ELEKTRO DOBOJ a.d. Doboj,/website/bih/company/preview/95685/PLAMEN-d-o-o-Bijeljina,PLAMEN  d.o.o. Bijeljina,"33.140,00 KM",/website/bih/company/preview/92375/MH-ERS-ZP-ELEKTRO-DOBOJ-a-d-Doboj,"
									objavljen : 15.04.2013,","Nabavka prohrom trake, žabica i zatezača, odvodnika prenapona"
POLJOPRIVREDNI INSTITUT RS Banja Luka,/website/bih/company/preview/96137/HIFA-PETROL-d-o-o-Sarajevo,HIFA PETROL d.o.o. Sarajevo,"96.685,00 KM",/website/bih/company/preview/98902/POLJOPRIVREDNI-INSTITUT-RS-Banja-Luka,"
									objavljen : 15.04.2013,",Nabavka goriva
POLJOPRIVREDNI INSTITUT RS Banja Luka,/website/bih/company/preview/98909/NOVOPROM-d-o-o-Modriča,NOVOPROM d.o.o. Modriča,"17.893,70 KM",/website/bih/company/preview/98902/POLJOPRIVREDNI-INSTITUT-RS-Banja-Luka,"
									objavljen : 15.04.2013,",Nabavka ambalaže
Poreska uprava RS Banja Luka,/website/bih/company/preview/95555/PRIMAPROM-d-o-o-Banja-Luka,PRIMAPROM d.o.o. Banja Luka,"134.233,00 KM",/website/bih/company/preview/95495/Poreska-uprava-RS-Banja-Luka,"
									objavljen : 15.04.2013,",Nabavka kancelarijskog materijala
Elektroprenos Banja Luka,/website/bih/company/preview/5011596/KV-TEAM-d-o-o-Sarajevo, KV TEAM d.o.o. Sarajevo,"8.233,00 KM",/website/bih/company/preview/95658/Elektroprenos-Banja-Luka,"
									objavljen : 15.04.2013,",Isporuka instrumenta: mikroommetar RM 0500A sa pripadajućim priborom za potrebe Elektroprenos-a BiH Operativno područje Sarajevo
Međunarodni aerodrom SARAJEVO d.o.o. Sarajevo,/website/bih/company/preview/5082877/ROSENBAUER-INTERNATIONAL-Leonding-Austria,"ROSENBAUER INTERNATIONAL Leonding, Austria","39.116,60 KM",/website/bih/company/preview/95727/Međunarodni-aerodrom-SARAJEVO-d-o-o-Sarajevo,"
									objavljen : 15.04.2013,",Isporuka orginalnih rezervnih dijelova za vatrogasna vozila
J.P. Elektroprivreda BiH d.d. Sarajevo - Termoelektrana Kakanj,/website/bih/company/preview/5018947/STEED-B-S-d-o-o-Tuzla,STEED B&S d.o.o. Tuzla,"25.300,00 KM",/website/bih/company/preview/5003382/J-P-Elektroprivreda-BiH-d-d-Sarajevo-Termoelektrana-Kakanj,"
									objavljen : 15.04.2013,",Nabavka dijelova za elektrofilter u Podružnicu Termoelektrana Kakanj
Elektroprenos Banja Luka,/website/bih/company/preview/96222/ENERGOINVEST-SUE-d-d-Sarajevo,ENERGOINVEST SUE d.d Sarajevo,"8.780,00 KM",/website/bih/company/preview/95658/Elektroprenos-Banja-Luka,"
									objavljen : 15.04.2013,",Isporuka i montaža VRLA akumulatorskih baterija za TK opremu za potrebe Elektroprenos-a BiH OP Sarajevo
J.P. Elektroprivreda BiH d.d. Sarajevo - Termoelektrana Kakanj,/website/bih/company/preview/95716/FUEL-BOSS-d-o-o-Zenica,FUEL BOSS d.o.o. Zenica,"113.400,00 KM",/website/bih/company/preview/5003382/J-P-Elektroprivreda-BiH-d-d-Sarajevo-Termoelektrana-Kakanj,"
									objavljen : 15.04.2013,",Izvođenje bravarsko-zavarivačkih radova u Pogonu Održavanje u 2013. godini za potrebe Podružnice Termoelektrana Kakanj
Elektroprenos Banja Luka,/website/bih/company/preview/106873/SNIJEŽNICAPROMET-d-o-o-Teočak,SNIJEŽNICAPROMET d.o.o. Teočak,"100.296,00 KM",/website/bih/company/preview/95658/Elektroprenos-Banja-Luka,"
									objavljen : 15.04.2013,",Vanlinijski prevoz uposlenika Elektroprenos BiH - Operativno područje Tuzla
Međunarodni aerodrom SARAJEVO d.o.o. Sarajevo,/website/bih/company/preview/5082877/ROSENBAUER-INTERNATIONAL-Leonding-Austria,"ROSENBAUER INTERNATIONAL Leonding, Austria","19.558,30 KM",/website/bih/company/preview/95727/Međunarodni-aerodrom-SARAJEVO-d-o-o-Sarajevo,"
									objavljen : 15.04.2013,",Interventni servis za vatrogasna vozila
POLJOPRIVREDNI INSTITUT RS Banja Luka,/website/bih/company/preview/101270/GOLIĆ-TRADE-d-o-o-Gradiška,GOLIĆ-TRADE d.o.o. Gradiška,"111.715,00 KM",/website/bih/company/preview/98902/POLJOPRIVREDNI-INSTITUT-RS-Banja-Luka,"
									objavljen : 15.04.2013,","Nabavka mineralnih đubriva, sredstava za zaštitu bilja, sjemena i sadnog materijala"
R i TE Ugljevik,/website/bih/company/preview/5085031/FINALPROM-d-o-o-Bijeljina,FINALPROM d.o.o. Bijeljina,"488.599,00 KM",/website/bih/company/preview/95749/R-i-TE-Ugljevik,"
									objavljen : 15.04.2013,",Nabavka radova na rekonstrukcijii adaptaciji upravne zgrade
Visoko sudsko i tužilačko vijeće BiH Sarajevo,/website/bih/company/preview/95492/Communis-d-o-o-Sarajevo,Communis d.o.o. Sarajevo,"57.094,00 KM",/website/bih/company/preview/95990/Visoko-sudsko-i-tužilačko-vijeće-BiH-Sarajevo,"
									objavljen : 15.04.2013,",Usluge javnog oglašavanja u dnevnim novinama za potrebe Visokog sudskog i tužilačkog vijeća Bosne i Hercegovine
Općina Ilidža,/website/bih/company/preview/95504/ZZ-GROS-COMP-p-o-Hadžići,ZZ GROS-COMP p.o. Hadžići,"135.920,00 KM",/website/bih/company/preview/95583/Općina-Ilidža,"
									objavljen : 15.04.2013,",Sekundarna meža rezervoar Božići - Kobiljača
JP ELEKTROPRIVREDA HZ HB d.d. Mostar,/website/bih/company/preview/96354/Dalekovod-d-o-o-Mostar,Dalekovod d.o.o. Mostar,"13.950,00 KM",/website/bih/company/preview/95528/JP-ELEKTROPRIVREDA-HZ-HB-d-d-Mostar,"
									objavljen : 15.04.2013,","Demontaža porušenog te isporuka i montaža novog stupa Tip E-7 za potrebe DP Jug,Pogon Mostar-Poslovnica Elektro Rama"
Regulatorna agencija za komunikacije BiH Sarajevo,,,"1.340.010,00 KM",/website/bih/company/preview/95708/Regulatorna-agencija-za-komunikacije-BiH-Sarajevo,"
									objavljen : 15.04.2013,","Nabavka tri monitoring stanice, kao proširenje nabavke iz 2005. godine, a u okviru realizacije Projekta izgradnje mreže monitoring stanica u BiH"
MH ERS ZP Elektro-Hercegovina a.d. Trebinje,/website/bih/company/preview/95999/PAVIĆEVIĆ-d-o-o-Trebinje,PAVIĆEVIĆ d.o.o. Trebinje,"25.794,00 KM",/website/bih/company/preview/100075/MH-ERS-ZP-Elektro-Hercegovina-a-d-Trebinje,"
									objavljen : 15.04.2013,",Nabavka građevinskog materijala za RJ Elektro-Trebinje
JP ELEKTROPRIVREDA HZ HB d.d. Mostar,/website/bih/company/preview/103358/Agencija-DELTA-SECURITY-d-o-o-Čitluk,Agencija DELTA SECURITY d.o.o. Čitluk,"414.317,00 KM",/website/bih/company/preview/95528/JP-ELEKTROPRIVREDA-HZ-HB-d-d-Mostar,"
									objavljen : 15.04.2013,","Usluge fizičke zaštite objekata JP Elektroprivreda HZ HB dd Mostar, organizacijska jedinica: Distribucija električne energije"
MH ERS ZP Elektro-Hercegovina a.d. Trebinje,/website/bih/company/preview/100053/NEVESINJEPUTEVI-1072-d-Nevesinje,NEVESINJEPUTEVI а.d. Nevesinje,"8.666,50 KM",/website/bih/company/preview/100075/MH-ERS-ZP-Elektro-Hercegovina-a-d-Trebinje,"
									objavljen : 15.04.2013,",Nabavka građevinskog materijala za potrebe RJ Elektro-Nevesinje
KJP SARAJEVO-ŠUME Sarajevo,/website/bih/company/preview/106871/KASUMEX-d-o-o-Sarajevo,KASUMEX d.o.o. Sarajevo,"60.000,00 KM",/website/bih/company/preview/95526/KJP-SARAJEVO-ŠUME-Sarajevo,"
									objavljen : 15.04.2013,",Rezervni dijelovi za šumski zglobni traktor Eco Track 55V i 120V
JP ELEKTROPRIVREDA HZ HB d.d. Mostar,/website/bih/company/preview/103358/Agencija-DELTA-SECURITY-d-o-o-Čitluk,Agencija DELTA SECURITY d.o.o. Čitluk,"1.158.240,00 KM",/website/bih/company/preview/95528/JP-ELEKTROPRIVREDA-HZ-HB-d-d-Mostar,"
									objavljen : 15.04.2013,",Fizička zaštita ljudi i imovine u Proizvodnji električne energije u razdoblju od 12 mjeseci
J.U. Zavod za zdravstvenu zaštitu žena i materinstva Kantona Sarajevo - J.U.  Z.Z.Z.Ž.M.K.S. Sarajevo,/website/bih/company/preview/95501/GOLD-MIGNON-d-o-o-Sarajevo,GOLD MIGNON d.o.o. Sarajevo,"248.040,00 KM",/website/bih/company/preview/97696/J-U-Zavod-za-zdravstvenu-zaštitu-žena-i-materinstva-Kantona-Sarajevo-J-U-Z-Z-Z-Ž-M-K-S-Sarajevo,"
									objavljen : 15.04.2013,",Nabavka mlijeka i soka
MH ERS ZP Elektro-Hercegovina a.d. Trebinje,/website/bih/company/preview/95673/SAFIR-d-o-o-Gacko,SAFIR d.o.o. Gacko,"6.267,67 KM",/website/bih/company/preview/100075/MH-ERS-ZP-Elektro-Hercegovina-a-d-Trebinje,"
									objavljen : 15.04.2013,",Nabavka građevinskog materijala zapotrebe RJ Elektro-Gacko
"Zavod za udžbenike i nastavna sredstva, Istočno Sarajevo",/website/bih/company/preview/99446/DEUS-SYSTEM-d-o-o-Banja-Luka,DEUS SYSTEM d.o.o. Banja Luka,"377.965,00 KM",/website/bih/company/preview/95599/Zavod-za-udžbenike-i-nastavna-sredstva-Istočno-Sarajevo,"
									objavljen : 15.04.2013,",Nabavka papira za štampu
HT Eronet Mostar,,,"479.563,00 KM",/website/bih/company/preview/96051/HT-Eronet-Mostar,"
									objavljen : 15.04.2013,",Nabava radio linkova
RUDNICI BOKSITA D.O.O. ŠIROKI BRIJEG,/website/bih/company/preview/5041237/BAGARIĆ-d-o-o-Široki-Brijeg,BAGARIĆ d.o.o. Široki Brijeg,"185.006,00 KM",/website/bih/company/preview/5041238/RUDNICI-BOKSITA-D-O-O-ŠIROKI-BRIJEG,"
									objavljen : 15.04.2013,",Predmet ugovora je sukcesivna nabava i isporuka euro diesel goriva za porebe Rudnici boksit doo Široki Brijeg
Željeznice RS a.d. Doboj,/website/bih/company/preview/104949/KOMPAIR-d-o-o-Doboj,KOMPAIR d.o.o. Doboj,"35.400,00 KM",/website/bih/company/preview/95538/Željeznice-RS-a-d-Doboj,"
									objavljen : 15.04.2013,",Nabavka usluge reparacije reduktorskih kutija lokomotiva serije 441
HT Eronet Mostar,,,"44.671,10 KM",/website/bih/company/preview/96051/HT-Eronet-Mostar,"
									objavljen : 15.04.2013,",Pružanje usluga održavanja opreme za sinkronizaciju
MH ERS ZP Elektro-Hercegovina a.d. Trebinje,/website/bih/company/preview/108761/JP-KOMUS-a-d-Gacko,JP KOMUS a.d. Gacko,"17.124,00 KM",/website/bih/company/preview/100075/MH-ERS-ZP-Elektro-Hercegovina-a-d-Trebinje,"
									objavljen : 15.04.2013,",Građevinski radovi (iskopi) za RJ Elektro-Gacko
KS Ministarstvo saobraćaja Direkcija za puteve Kantona Sarajevo,/website/bih/company/preview/95807/H-P-INVESTING-Mostar,H.P. INVESTING Mostar,"560.003,00 KM",/website/bih/company/preview/96601/KS-Ministarstvo-saobraćaja-Direkcija-za-puteve-Kantona-Sarajevo,"
									objavljen : 15.04.2013,",Rekonstrukcija mosta preko Miljacke u ulici Topal Osman Paše
MH ERS ZP Elektro-Hercegovina a.d. Trebinje,/website/bih/company/preview/100053/NEVESINJEPUTEVI-1072-d-Nevesinje,NEVESINJEPUTEVI а.d. Nevesinje,"14.337,00 KM",/website/bih/company/preview/100075/MH-ERS-ZP-Elektro-Hercegovina-a-d-Trebinje,"
									objavljen : 15.04.2013,",Građevinski radovi (iskopi) za RJ Elektro-Nevesinje
Dioničko društvo BH Telecom Sarajevo - Direkcija Sarajevo,/website/bih/company/preview/95023/F-AC-d-o-o-Sarajevo,F-AC d.o.o. Sarajevo,"60.000,00 KM",/website/bih/company/preview/5003023/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Sarajevo,"
									objavljen : 15.04.2013,",Održavanje i opravka motornih vozila Direkcije Sarajevo iz programa Ford
MH ERS ZP Elektro-Hercegovina a.d. Trebinje,/website/bih/company/preview/95999/PAVIĆEVIĆ-d-o-o-Trebinje,PAVIĆEVIĆ d.o.o. Trebinje,"26.220,00 KM",/website/bih/company/preview/100075/MH-ERS-ZP-Elektro-Hercegovina-a-d-Trebinje,"
									objavljen : 15.04.2013,",Građevinski radovi za potrebe RJ Elektro-Trebinje i za RJ Elektro-Bileća i Poslovnica Berkovići
JP Šume RS a.d. Sokolac,/website/bih/company/preview/107734/REPROM-d-1086-1086-Modriča,REPROM d.о.о. Modriča,"53.900,00 KM",/website/bih/company/preview/92719/JP-Šume-RS-a-d-Sokolac,"
									objavljen : 15.04.2013,",Nabavka treseta
MH ERS ZP Elektro-Hercegovina a.d. Trebinje,/website/bih/company/preview/95694/ELNOS-BL-d-o-o-Banja-Luka,ELNOS BL d.o.o. Banja Luka,"115.264,00 KM",/website/bih/company/preview/100075/MH-ERS-ZP-Elektro-Hercegovina-a-d-Trebinje,"
									objavljen : 15.04.2013,",Nabavka materijala za mjerna mjesta i priključke i drvenih stubova
JP Šume RS a.d. Sokolac,/website/bih/company/preview/100261/VUČIJA-LUKA-d-o-o-Istočni-Stari-Grad,VUČIJA LUKA d.o.o. Istočni Stari Grad,"29.971,40 KM",/website/bih/company/preview/92719/JP-Šume-RS-a-d-Sokolac,"
									objavljen : 15.04.2013,","Izvoz ŠDS animalom u odjelu 42/2 PJ Kaljina-Bioštica, lifranje i izvoz traktoromu odjelu
147 PJ Kaljina Bioštica, Sječa, izrada, privlačenje animalom i izvoz traktorom ŠDS u
odjelu 149 PJ Romanija-Glasinac i ŠDS u odjelu 26 PJ Vučija Luka"
POŠTE SRPSKE a.d. Banja Luka,/website/bih/company/preview/95553/NOVO-TEKS-d-o-o-Banja-Luka,NOVO-TEKS d.o.o Banja Luka,"68.376,10 KM",/website/bih/company/preview/98185/POŠTE-SRPSKE-a-d-Banja-Luka,"
									objavljen : 15.04.2013,",Nabavka namirnica za restoran
POŠTE SRPSKE a.d. Banja Luka,/website/bih/company/preview/95555/PRIMAPROM-d-o-o-Banja-Luka,PRIMAPROM d.o.o. Banja Luka,"142.003,00 KM",/website/bih/company/preview/98185/POŠTE-SRPSKE-a-d-Banja-Luka,"
									objavljen : 15.04.2013,",Nabavka kancelarijskog materijala
MINISTARSTVO ODBRANE BiH,/website/bih/company/preview/92688/Centrotrans-Eurolines-d-d-Sarajevo,Centrotrans-Eurolines d.d. Sarajevo,"675.214,00 KM",/website/bih/company/preview/96381/MINISTARSTVO-ODBRANE-BiH,"
									objavljen : 15.04.2013,",Pružanje usluga nabavke avio karata za potrebe MOBiH iOSBiH
JP Šume RS a.d. Sokolac,/website/bih/company/preview/101211/Ćetkovac-d-o-o-Han-Pijesak,Ćetkovac d.o.o. Han Pijesak,"33.380,50 KM",/website/bih/company/preview/92719/JP-Šume-RS-a-d-Sokolac,"
									objavljen : 15.04.2013,",Izvoz ŠDS animalom u odjelu 108/2 PJ Žep-Kuštravica
BH Telecom d.d. Sarajevo,/website/bih/company/preview/5085452/BCH-d-o-o-Sarajevo,BCH d.o.o. Sarajevo,"96.000,00 KM",/website/bih/company/preview/92644/BH-Telecom-d-d-Sarajevo,"
									objavljen : 15.04.2013,",Nabavka ADSL ISDN modema bežićni Anex B
JP Šume RS a.d. Sokolac,/website/bih/company/preview/101209/Dolovi-d-o-o-Sokolac,Dolovi d.o.o. Sokolac,"103.392,00 KM",/website/bih/company/preview/92719/JP-Šume-RS-a-d-Sokolac,"
									objavljen : 15.04.2013,","Sječa, izrada, privlačenje animalom i izvoz traktorom ŠDS u odjelu 22 i 98 PJ Kaljina-Bioštica"
BH Telecom d.d. Sarajevo,/website/bih/company/preview/103678/UNIS-Telekomunikacije-d-d-Mostar,UNIS Telekomunikacije d.d. Mostar,"133.500,00 KM",/website/bih/company/preview/92644/BH-Telecom-d-d-Sarajevo,"
									objavljen : 15.04.2013,",Nabavka VoIP adaptera - 1 port
BH Telecom d.d. Sarajevo,/website/bih/company/preview/5031188/TELEPLUS-d-o-o-Mostar, TELEPLUS d.o.o. Mostar,"22.900,00 KM",/website/bih/company/preview/92644/BH-Telecom-d-d-Sarajevo,"
									objavljen : 15.04.2013,",Nabavka NT ISDN uređaja - digitalni i VoIP adaptera 2 porta
Porezna uprava Federacije BiH Sarajevo,/website/bih/company/preview/95584/Microsoft-BiH-d-o-o-Sarajevo,Microsoft BiH d.o.o. Sarajevo,"65.000,00 KM",/website/bih/company/preview/98367/Porezna-uprava-Federacije-BiH-Sarajevo,"
									objavljen : 15.04.2013,",Pružanje usluga Microsoft Premier tehničke podrške za potrebe Porezne uprave Federacije BiH u 2013.godini
Porezna uprava Federacije BiH Sarajevo,/website/bih/company/preview/95569/QSS-d-o-o-Sarajevo,QSS d.o.o. Sarajevo,"50,00 KM",/website/bih/company/preview/98367/Porezna-uprava-Federacije-BiH-Sarajevo,"
									objavljen : 15.04.2013,",Održavanje licencnog softvera za potrebe Porezne uprave Federacije BiH u 2013.godini
Porezna uprava Federacije BiH Sarajevo,/website/bih/company/preview/95569/QSS-d-o-o-Sarajevo,QSS d.o.o. Sarajevo,"108.902,00 KM",/website/bih/company/preview/98367/Porezna-uprava-Federacije-BiH-Sarajevo,"
									objavljen : 15.04.2013,",Produženje licenci za jednogodišnju podršku licencnog softvera Porezne uprave Federacije BiH u 2013.godini
Dioničko društvo BH Telecom Sarajevo - Direkcija Tuzla,/website/bih/company/preview/106238/FAJOL-d-o-o-Lukavac,FAJOL d.o.o. Lukavac,"112.038,00 KM",/website/bih/company/preview/5003025/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Tuzla,"
									objavljen : 15.04.2013,","Nabavka radova na adaptaciji i zamjeni podova na I spratu zgrade BH Telecoma Direkcije Tuzla i adaptacija kancelarije na spratu Telecom centra u Gradačcu, za potrebe BH Telecoma dd Sarajevo, Direkcija Tuzla"
Dioničko društvo BH Telecom Sarajevo - Direkcija Tuzla,/website/bih/company/preview/94427/NIPEX-d-o-o-Tuzla,NIPEX d.o.o. Tuzla,"22.000,00 KM",/website/bih/company/preview/5003025/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Tuzla,"
									objavljen : 15.04.2013,","Servisiranje, održavanje i opravka vozila iz proizvodnog programa marke Isuzu"
Dioničko društvo BH Telecom Sarajevo - Direkcija Tuzla,/website/bih/company/preview/96926/STUHLI-AUTO-d-o-o-Tuzla,STUHLI AUTO d.o.o. Tuzla,"20.000,00 KM",/website/bih/company/preview/5003025/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Tuzla,"
									objavljen : 15.04.2013,","Usluge održavanja, servisiranje i opravke vozila marke LADA"
HPK a.d. Kozarska Dubica,/website/bih/company/preview/101088/DEJANOVIĆ-PRODUKT-d-1086-1086-Bosanska-Kostajnica,DEJANOVIĆ - PRODUKT d.о.о. Bosanska Kostajnica,"130.500,00 KM",/website/bih/company/preview/98712/HPK-a-d-Kozarska-Dubica,"
									objavljen : 15.04.2013,",Polovni jonski izmjenjivači; 4 para (kation+anion) sa 2 mix beed-a i pripadajućim armaturama
TUŽILAŠTVO-TUŽITELJSTVO BIH SARAJEVO,/website/bih/company/preview/94558/RELAX-TOURS-d-o-o-Sarajevo,RELAX-TOURS d.o.o. Sarajevo,"50.000,00 KM",/website/bih/company/preview/5011714/TUŽILAŠTVO-TUŽITELJSTVO-BIH-SARAJEVO,"
									objavljen : 15.04.2013,",Nabavka avio karata
OSA-OBA Bosne i Hercegovine Sarajevo,/website/bih/company/preview/94580/VGT-Osiguranje-d-d-Visoko,VGT Osiguranje d.d. Visoko,"30.000,00 KM",/website/bih/company/preview/97806/OSA-OBA-Bosne-i-Hercegovine-Sarajevo,"
									objavljen : 08.04.2013,",Nabavka usluga kolektivnog osiguranja zaposlenih
Ministarstvo trgovine i turizma Republike Srpske,/website/bih/company/preview/95713/NESTRO-PETROL-a-d-Banja-Luka,NESTRO PETROL a.d. Banja Luka,"12.844.000,00 KM",/website/bih/company/preview/92818/Ministarstvo-trgovine-i-turizma-Republike-Srpske,"
									objavljen : 08.04.2013,",Nabavka pogonskog goriva za potrebe ministarstva trogovine i turizma vlada
Ministarstvo trgovine i turizma Republike Srpske,/website/bih/company/preview/103167/FRUTELA-d-o-o-Banja-Luka,FRUTELA d.o.o. Banja Luka,"111.806,00 KM",/website/bih/company/preview/92818/Ministarstvo-trgovine-i-turizma-Republike-Srpske,"
									objavljen : 08.04.2013,","Alkoholna i bezalkoholna pića, vina, instant kafa i čajevi"
Ministarstvo trgovine i turizma Republike Srpske,/website/bih/company/preview/5087305/K-1-p-r-Laktaši,K-1 p.r. Laktaši,"503.095.000.000,00 KM",/website/bih/company/preview/92818/Ministarstvo-trgovine-i-turizma-Republike-Srpske,"
									objavljen : 08.04.2013,","Svježe meso, roštiljski proizvodi, suhomesnati polutrajni i trajni proizvodi"
JP Hidroelektrane na Trebišnjici a.d. Trebinje,,,"143.938,00 KM",/website/bih/company/preview/95633/JP-Hidroelektrane-na-Trebišnjici-a-d-Trebinje,"
									objavljen : 08.04.2013,",Instalacija opreme za električno očitavanje sila na ankerima koji se mehanički očitavaju
Fond zdravstvenog osiguranja Republike Srpske Banja Luka,/website/bih/company/preview/5084098/PHOENIX-d-o-o-Bijeljina,PHOENIX d.o.o. Bijeljina,"49.820,00 KM",/website/bih/company/preview/99547/Fond-zdravstvenog-osiguranja-Republike-Srpske-Banja-Luka,"
									objavljen : 08.04.2013,","Leuprorelin amp. a 7,5mg; Leuprorelin amp. a 22,5mg, Goserelin amp. a 10,8mg i Lenograstim amp. a 33,6M.i.j."
Fond zdravstvenog osiguranja Republike Srpske Banja Luka,/website/bih/company/preview/99036/INTERPROMET-d-o-o-Novi-Grad,INTERPROMET d.o.o. Novi Grad,"2.682,82 KM",/website/bih/company/preview/99547/Fond-zdravstvenog-osiguranja-Republike-Srpske-Banja-Luka,"
									objavljen : 08.04.2013,","Vinblastin amp. a 10 mg, Imatinib mesilat caps. a 100 mg i Irinotekan amp. a 100 mg"
Fond zdravstvenog osiguranja Republike Srpske Banja Luka,/website/bih/company/preview/95939/Co-MEDPROM-d-o-o-Banja-Luka,Co. MEDPROM d.o.o. Banja Luka,"4.800,00 KM",/website/bih/company/preview/99547/Fond-zdravstvenog-osiguranja-Republike-Srpske-Banja-Luka,"
									objavljen : 08.04.2013,","Ifosfamid amp. a 1 gr, Docetaksel amp. a 80 mg i Cisplatina amp. a 10 mg"
